transaction_id,price
{8355F008-DE14-55C5-E053-6B04A8C0D090}  ,10877.755859375
{8355F009-27F2-55C5-E053-6B04A8C0D090}  ,176636.796875
{8355F008-BE6D-55C5-E053-6B04A8C0D090}  ,196471.859375
{80E1AA98-C0F9-7BF8-E053-6C04A8C00BF2}  ,258282.3125
{80E1AA98-1D2B-7BF8-E053-6C04A8C00BF2}  ,299343.90625
{8355F009-8FD0-55C5-E053-6B04A8C0D090}  ,196988.984375
{8355F009-9FCE-55C5-E053-6B04A8C0D090}  ,307988.28125
{8355F009-80A4-55C5-E053-6B04A8C0D090}  ,343964.40625
{8355F008-A786-55C5-E053-6B04A8C0D090}  ,372381.8125
{8355F009-3034-55C5-E053-6B04A8C0D090}  ,203249.1875
{80E1AA97-BAD4-7BF8-E053-6C04A8C00BF2}  ,262293.375
{80E1AA97-D26B-7BF8-E053-6C04A8C00BF2}  ,133547.609375
{8355F008-BBD4-55C5-E053-6B04A8C0D090}  ,70744.8515625
{8355F009-453B-55C5-E053-6B04A8C0D090}  ,149143.546875
{8355F009-46F0-55C5-E053-6B04A8C0D090}  ,263727.1875
{80E1AA98-4B52-7BF8-E053-6C04A8C00BF2}  ,226791.15625
{80E1AA98-76AF-7BF8-E053-6C04A8C00BF2}  ,126399.6484375
{80E1AA97-C814-7BF8-E053-6C04A8C00BF2}  ,294915.21875
{80E1AA98-3433-7BF8-E053-6C04A8C00BF2}  ,380198.3125
{8355F009-A263-55C5-E053-6B04A8C0D090}  ,343622.4375
{8355F009-8D1E-55C5-E053-6B04A8C0D090}  ,254429.28125
{8355F008-EE29-55C5-E053-6B04A8C0D090}  ,303917.0
{8355F008-E1DA-55C5-E053-6B04A8C0D090}  ,228011.59375
{8355F008-A1B4-55C5-E053-6B04A8C0D090}  ,648450.6875
{8355F008-B502-55C5-E053-6B04A8C0D090}  ,885405.9375
{8355F008-F8A2-55C5-E053-6B04A8C0D090}  ,132693.6875
{8355F009-3DC4-55C5-E053-6B04A8C0D090}  ,339875.0
{80E1AA98-145A-7BF8-E053-6C04A8C00BF2}  ,238419.859375
{80E1AA98-1A34-7BF8-E053-6C04A8C00BF2}  ,400362.0625
{80E1AA98-2B3A-7BF8-E053-6C04A8C00BF2}  ,105365.9765625
{8355F009-198D-55C5-E053-6B04A8C0D090}  ,33962.11328125
{8355F008-BB4F-55C5-E053-6B04A8C0D090}  ,1315149.125
{8355F008-C0FD-55C5-E053-6B04A8C0D090}  ,159826.5
{8355F008-EB53-55C5-E053-6B04A8C0D090}  ,313795.90625
{8355F009-2AE7-55C5-E053-6B04A8C0D090}  ,369168.5
{8355F009-0F84-55C5-E053-6B04A8C0D090}  ,144264.4375
{8355F009-AE59-55C5-E053-6B04A8C0D090}  ,421800.0
{8355F009-73E3-55C5-E053-6B04A8C0D090}  ,455296.59375
{8355F008-AB32-55C5-E053-6B04A8C0D090}  ,274025.75
{8355F009-7C74-55C5-E053-6B04A8C0D090}  ,528037.6875
{80E1AA97-E357-7BF8-E053-6C04A8C00BF2}  ,433775.5
{8355F009-2755-55C5-E053-6B04A8C0D090}  ,124805.3359375
{8355F009-8BED-55C5-E053-6B04A8C0D090}  ,215035.046875
{80E1AA98-8487-7BF8-E053-6C04A8C00BF2}  ,411381.78125
{8355F009-96ED-55C5-E053-6B04A8C0D090}  ,165056.328125
{8355F009-A94B-55C5-E053-6B04A8C0D090}  ,202925.359375
{8355F009-3443-55C5-E053-6B04A8C0D090}  ,250909.234375
{8355F009-02B4-55C5-E053-6B04A8C0D090}  ,467986.0
{80E1AA98-1AE9-7BF8-E053-6C04A8C00BF2}  ,1778149.625
{80E1AA98-97E2-7BF8-E053-6C04A8C00BF2}  ,380915.03125
{8355F009-A2FF-55C5-E053-6B04A8C0D090}  ,558174.5625
{8355F008-DC36-55C5-E053-6B04A8C0D090}  ,360265.0
{8355F009-37AA-55C5-E053-6B04A8C0D090}  ,427546.4375
{8355F009-25AE-55C5-E053-6B04A8C0D090}  ,235887.84375
{8355F008-C6E2-55C5-E053-6B04A8C0D090}  ,261526.296875
{8355F009-1335-55C5-E053-6B04A8C0D090}  ,345833.6875
{80E1AA98-DFD2-7BF8-E053-6C04A8C00BF2}  ,922157.1875
{8355F009-B371-55C5-E053-6B04A8C0D090}  ,198342.53125
{8355F009-5EFC-55C5-E053-6B04A8C0D090}  ,524661.3125
{8355F009-A88C-55C5-E053-6B04A8C0D090}  ,158799.203125
{8355F008-B7EC-55C5-E053-6B04A8C0D090}  ,183743.625
{8355F009-1A69-55C5-E053-6B04A8C0D090}  ,94780.484375
{80E1AA97-BFE1-7BF8-E053-6C04A8C00BF2}  ,215132.234375
{80E1AA98-7D90-7BF8-E053-6C04A8C00BF2}  ,170583.78125
{8355F009-347F-55C5-E053-6B04A8C0D090}  ,209574.25
{8355F008-D2F6-55C5-E053-6B04A8C0D090}  ,228299.609375
{8355F008-A9BC-55C5-E053-6B04A8C0D090}  ,300270.625
{8355F008-BB9F-55C5-E053-6B04A8C0D090}  ,317990.8125
{8355F009-0B59-55C5-E053-6B04A8C0D090}  ,375565.5625
{8355F009-727E-55C5-E053-6B04A8C0D090}  ,194490.671875
{8355F009-610A-55C5-E053-6B04A8C0D090}  ,329279.3125
{80E1AA98-1282-7BF8-E053-6C04A8C00BF2}  ,531037.5625
{80E1AA98-49C9-7BF8-E053-6C04A8C00BF2}  ,173783.734375
{80E1AA98-33A6-7BF8-E053-6C04A8C00BF2}  ,499611.5625
{80E1AA98-651D-7BF8-E053-6C04A8C00BF2}  ,970173.3125
{80E1AA98-651E-7BF8-E053-6C04A8C00BF2}  ,839796.875
{80E1AA98-5DAE-7BF8-E053-6C04A8C00BF2}  ,107956.9921875
{8355F009-8FE1-55C5-E053-6B04A8C0D090}  ,172942.265625
{8355F009-05BF-55C5-E053-6B04A8C0D090}  ,197359.828125
{8355F009-5A06-55C5-E053-6B04A8C0D090}  ,300243.21875
{8355F008-A2DA-55C5-E053-6B04A8C0D090}  ,299089.75
{8355F009-49E9-55C5-E053-6B04A8C0D090}  ,256216.046875
{8355F008-AE6A-55C5-E053-6B04A8C0D090}  ,418841.0625
{8355F009-0778-55C5-E053-6B04A8C0D090}  ,214904.84375
{80E1AA97-B871-7BF8-E053-6C04A8C00BF2}  ,307259.8125
{80E1AA98-0D13-7BF8-E053-6C04A8C00BF2}  ,123857.171875
{8355F008-FD87-55C5-E053-6B04A8C0D090}  ,305535.8125
{8355F009-6169-55C5-E053-6B04A8C0D090}  ,431658.6875
{8355F009-20D4-55C5-E053-6B04A8C0D090}  ,92806.828125
{8355F009-46E5-55C5-E053-6B04A8C0D090}  ,220472.6875
{80E1AA98-3D9F-7BF8-E053-6C04A8C00BF2}  ,233055.3125
{80E1AA97-D4CA-7BF8-E053-6C04A8C00BF2}  ,312631.4375
{80E1AA98-E370-7BF8-E053-6C04A8C00BF2}  ,213694.796875
{80E1AA97-FFE1-7BF8-E053-6C04A8C00BF2}  ,431438.4375
{8355F008-B8E9-55C5-E053-6B04A8C0D090}  ,268298.6875
{8355F008-D9B4-55C5-E053-6B04A8C0D090}  ,221504.5
{8355F009-5980-55C5-E053-6B04A8C0D090}  ,173218.21875
{8355F009-25A5-55C5-E053-6B04A8C0D090}  ,124066.2421875
{8355F009-A640-55C5-E053-6B04A8C0D090}  ,130609.8984375
{80E1AA97-ED75-7BF8-E053-6C04A8C00BF2}  ,39232.2109375
{80E1AA98-3BF4-7BF8-E053-6C04A8C00BF2}  ,139874.359375
{80E1AA97-B66C-7BF8-E053-6C04A8C00BF2}  ,433126.6875
{80E1AA97-E246-7BF8-E053-6C04A8C00BF2}  ,186996.78125
{80E1AA97-C557-7BF8-E053-6C04A8C00BF2}  ,184664.46875
{8355F009-14E4-55C5-E053-6B04A8C0D090}  ,268814.6875
{8355F009-750F-55C5-E053-6B04A8C0D090}  ,144955.5625
{80E1AA97-AC02-7BF8-E053-6C04A8C00BF2}  ,74095.953125
{80E1AA98-81AB-7BF8-E053-6C04A8C00BF2}  ,734802.6875
{8355F009-8968-55C5-E053-6B04A8C0D090}  ,137304.546875
{8355F009-60A3-55C5-E053-6B04A8C0D090}  ,234004.0
{8355F009-0B68-55C5-E053-6B04A8C0D090}  ,113463.0390625
{8355F009-3BB1-55C5-E053-6B04A8C0D090}  ,156873.203125
{80E1AA98-24B1-7BF8-E053-6C04A8C00BF2}  ,448088.0
{80E1AA98-EDC9-7BF8-E053-6C04A8C00BF2}  ,132928.75
{8355F009-1C5A-55C5-E053-6B04A8C0D090}  ,114945.859375
{8355F008-F120-55C5-E053-6B04A8C0D090}  ,234716.734375
{8355F009-6A0B-55C5-E053-6B04A8C0D090}  ,301381.5
{8355F008-BC78-55C5-E053-6B04A8C0D090}  ,70227.4375
{8355F008-BC1C-55C5-E053-6B04A8C0D090}  ,55543.47265625
{8355F008-BF86-55C5-E053-6B04A8C0D090}  ,101773.2109375
{8355F008-B3F0-55C5-E053-6B04A8C0D090}  ,297186.4375
{8355F009-863E-55C5-E053-6B04A8C0D090}  ,116031.1640625
{8355F008-AE67-55C5-E053-6B04A8C0D090}  ,270024.5625
{8355F009-0749-55C5-E053-6B04A8C0D090}  ,582252.875
{8355F009-743B-55C5-E053-6B04A8C0D090}  ,201875.59375
{80E1AA98-19F0-7BF8-E053-6C04A8C00BF2}  ,353019.125
{80E1AA98-1819-7BF8-E053-6C04A8C00BF2}  ,372184.78125
{80E1AA97-E3F5-7BF8-E053-6C04A8C00BF2}  ,376914.0625
{80E1AA97-CAE8-7BF8-E053-6C04A8C00BF2}  ,116888.1171875
{8355F008-FB9B-55C5-E053-6B04A8C0D090}  ,366809.875
{8355F008-F126-55C5-E053-6B04A8C0D090}  ,126932.78125
{80E1AA97-EDDC-7BF8-E053-6C04A8C00BF2}  ,157150.21875
{80E1AA98-7F31-7BF8-E053-6C04A8C00BF2}  ,192491.953125
{80E1AA98-2C54-7BF8-E053-6C04A8C00BF2}  ,111312.7265625
{80E1AA98-F1CC-7BF8-E053-6C04A8C00BF2}  ,193019.953125
{80E1AA98-1F14-7BF8-E053-6C04A8C00BF2}  ,281598.90625
{8355F009-1AA5-55C5-E053-6B04A8C0D090}  ,268497.53125
{8355F009-1673-55C5-E053-6B04A8C0D090}  ,491847.0
{8355F009-B360-55C5-E053-6B04A8C0D090}  ,107825.9296875
{8355F009-28B1-55C5-E053-6B04A8C0D090}  ,228056.984375
{8355F009-8E48-55C5-E053-6B04A8C0D090}  ,209774.296875
{8355F008-A99A-55C5-E053-6B04A8C0D090}  ,537191.875
{8355F009-8566-55C5-E053-6B04A8C0D090}  ,92917.7421875
{8355F009-5462-55C5-E053-6B04A8C0D090}  ,246595.484375
{80E1AA98-C999-7BF8-E053-6C04A8C00BF2}  ,225823.953125
{80E1AA97-DED7-7BF8-E053-6C04A8C00BF2}  ,208640.1875
{80E1AA97-D025-7BF8-E053-6C04A8C00BF2}  ,191272.125
{8355F009-1881-55C5-E053-6B04A8C0D090}  ,117340.1640625
{8355F009-5ADE-55C5-E053-6B04A8C0D090}  ,104446.09375
{8355F008-F7DA-55C5-E053-6B04A8C0D090}  ,76345.1484375
{8355F009-AD52-55C5-E053-6B04A8C0D090}  ,190462.03125
{8355F008-E793-55C5-E053-6B04A8C0D090}  ,379370.78125
{8355F009-A294-55C5-E053-6B04A8C0D090}  ,249193.015625
{8355F008-C856-55C5-E053-6B04A8C0D090}  ,149966.203125
{8355F009-6159-55C5-E053-6B04A8C0D090}  ,201960.0625
{8355F009-4FE8-55C5-E053-6B04A8C0D090}  ,229900.4375
{8355F009-344D-55C5-E053-6B04A8C0D090}  ,253873.890625
{8355F009-425A-55C5-E053-6B04A8C0D090}  ,230095.828125
{8355F008-EDB4-55C5-E053-6B04A8C0D090}  ,377638.8125
{80E1AA98-6EB9-7BF8-E053-6C04A8C00BF2}  ,263455.3125
{8355F009-99DE-55C5-E053-6B04A8C0D090}  ,347317.46875
{8355F009-5F3E-55C5-E053-6B04A8C0D090}  ,496822.75
{8355F008-C9BE-55C5-E053-6B04A8C0D090}  ,75560.03125
{8355F009-ADF9-55C5-E053-6B04A8C0D090}  ,183352.890625
{8355F009-3585-55C5-E053-6B04A8C0D090}  ,218025.625
{80E1AA98-6BA8-7BF8-E053-6C04A8C00BF2}  ,282787.28125
{80E1AA97-BFF5-7BF8-E053-6C04A8C00BF2}  ,199979.203125
{80E1AA98-EDC5-7BF8-E053-6C04A8C00BF2}  ,156214.0
{80E1AA98-7D59-7BF8-E053-6C04A8C00BF2}  ,145360.375
{8355F008-B330-55C5-E053-6B04A8C0D090}  ,290812.78125
{8355F009-702D-55C5-E053-6B04A8C0D090}  ,368883.25
{8355F008-E279-55C5-E053-6B04A8C0D090}  ,286753.71875
{8355F009-20CD-55C5-E053-6B04A8C0D090}  ,461234.125
{8355F009-60C4-55C5-E053-6B04A8C0D090}  ,266690.375
{80E1AA98-EA7D-7BF8-E053-6C04A8C00BF2}  ,133930.265625
{8355F009-22A4-55C5-E053-6B04A8C0D090}  ,173869.75
{8355F009-AB83-55C5-E053-6B04A8C0D090}  ,38485.140625
{8355F009-8989-55C5-E053-6B04A8C0D090}  ,191629.203125
{8355F009-34BD-55C5-E053-6B04A8C0D090}  ,214126.265625
{8355F009-7C54-55C5-E053-6B04A8C0D090}  ,418344.875
{8355F009-7C5D-55C5-E053-6B04A8C0D090}  ,396678.875
{8355F009-086F-55C5-E053-6B04A8C0D090}  ,292399.5625
{80E1AA97-AB4B-7BF8-E053-6C04A8C00BF2}  ,1010162.8125
{80E1AA98-CC19-7BF8-E053-6C04A8C00BF2}  ,126075.5234375
{8355F009-0540-55C5-E053-6B04A8C0D090}  ,247968.703125
{8355F009-518B-55C5-E053-6B04A8C0D090}  ,172174.65625
{8355F009-50CB-55C5-E053-6B04A8C0D090}  ,160158.4375
{8355F009-0D65-55C5-E053-6B04A8C0D090}  ,121399.8046875
{8355F008-FAE3-55C5-E053-6B04A8C0D090}  ,164478.4375
{8355F008-AA89-55C5-E053-6B04A8C0D090}  ,241478.671875
{8355F009-848E-55C5-E053-6B04A8C0D090}  ,110102.078125
{8355F009-553B-55C5-E053-6B04A8C0D090}  ,326563.75
{8355F009-089E-55C5-E053-6B04A8C0D090}  ,194232.1875
{8355F008-AE31-55C5-E053-6B04A8C0D090}  ,274766.875
{8355F009-573A-55C5-E053-6B04A8C0D090}  ,465694.0
{80E1AA98-E0B1-7BF8-E053-6C04A8C00BF2}  ,186788.859375
{80E1AA98-E01A-7BF8-E053-6C04A8C00BF2}  ,193871.09375
{8355F008-A883-55C5-E053-6B04A8C0D090}  ,302555.5
{8355F009-27BC-55C5-E053-6B04A8C0D090}  ,198884.21875
{8355F009-0717-55C5-E053-6B04A8C0D090}  ,445195.3125
{8355F009-65A2-55C5-E053-6B04A8C0D090}  ,499001.625
{80E1AA98-8C4B-7BF8-E053-6C04A8C00BF2}  ,449577.875
{80E1AA98-7486-7BF8-E053-6C04A8C00BF2}  ,139894.859375
{80E1AA97-C9E2-7BF8-E053-6C04A8C00BF2}  ,206507.78125
{8355F008-F816-55C5-E053-6B04A8C0D090}  ,240876.078125
{8355F009-9028-55C5-E053-6B04A8C0D090}  ,317745.09375
{8355F008-FAA7-55C5-E053-6B04A8C0D090}  ,498432.40625
{8355F008-E614-55C5-E053-6B04A8C0D090}  ,219719.265625
{8355F009-4306-55C5-E053-6B04A8C0D090}  ,354895.84375
{8355F009-5779-55C5-E053-6B04A8C0D090}  ,207225.265625
{8355F009-0521-55C5-E053-6B04A8C0D090}  ,284591.625
{8355F009-2AB7-55C5-E053-6B04A8C0D090}  ,171718.34375
{80E1AA98-0A7F-7BF8-E053-6C04A8C00BF2}  ,286016.84375
{8355F008-A7B4-55C5-E053-6B04A8C0D090}  ,194266.296875
{8355F009-A681-55C5-E053-6B04A8C0D090}  ,121455.2890625
{8355F008-C0E9-55C5-E053-6B04A8C0D090}  ,113108.890625
{8355F009-1AFC-55C5-E053-6B04A8C0D090}  ,153366.578125
{8355F009-0C7D-55C5-E053-6B04A8C0D090}  ,75197.1484375
{8355F008-E01B-55C5-E053-6B04A8C0D090}  ,170817.25
{80E1AA97-FEE8-7BF8-E053-6C04A8C00BF2}  ,363911.6875
{80E1AA98-B1BB-7BF8-E053-6C04A8C00BF2}  ,1797983.875
{80E1AA98-19FF-7BF8-E053-6C04A8C00BF2}  ,246041.625
{8355F008-BE38-55C5-E053-6B04A8C0D090}  ,354088.0625
{8355F008-A2C4-55C5-E053-6B04A8C0D090}  ,366315.65625
{8355F009-1BD3-55C5-E053-6B04A8C0D090}  ,377920.9375
{8355F009-1548-55C5-E053-6B04A8C0D090}  ,235663.796875
{8355F008-EB5E-55C5-E053-6B04A8C0D090}  ,261859.03125
{80E1AA98-94B3-7BF8-E053-6C04A8C00BF2}  ,234117.46875
{8355F009-12FE-55C5-E053-6B04A8C0D090}  ,600562.5625
{80E1AA98-2A48-7BF8-E053-6C04A8C00BF2}  ,135743.0625
{80E1AA98-6E0A-7BF8-E053-6C04A8C00BF2}  ,121301.6640625
{80E1AA98-B1F9-7BF8-E053-6C04A8C00BF2}  ,387975.15625
{8355F009-9FD5-55C5-E053-6B04A8C0D090}  ,365978.125
{8355F008-D522-55C5-E053-6B04A8C0D090}  ,190401.625
{8355F009-3449-55C5-E053-6B04A8C0D090}  ,153118.75
{8355F009-25EC-55C5-E053-6B04A8C0D090}  ,110710.3828125
{8355F009-2896-55C5-E053-6B04A8C0D090}  ,240597.0
{8355F009-AF95-55C5-E053-6B04A8C0D090}  ,166095.984375
{8355F009-89A5-55C5-E053-6B04A8C0D090}  ,124715.859375
{80E1AA98-22E4-7BF8-E053-6C04A8C00BF2}  ,359074.59375
{8355F009-698E-55C5-E053-6B04A8C0D090}  ,105834.7734375
{8355F008-CCBD-55C5-E053-6B04A8C0D090}  ,129307.0625
{8355F008-D25E-55C5-E053-6B04A8C0D090}  ,220260.96875
{8355F009-00BF-55C5-E053-6B04A8C0D090}  ,278509.0625
{8355F009-A27E-55C5-E053-6B04A8C0D090}  ,324438.75
{80E1AA98-C472-7BF8-E053-6C04A8C00BF2}  ,70828.0390625
{80E1AA98-949C-7BF8-E053-6C04A8C00BF2}  ,241314.28125
{80E1AA98-1F9D-7BF8-E053-6C04A8C00BF2}  ,388096.25
{8355F009-6D3B-55C5-E053-6B04A8C0D090}  ,267319.625
{8355F008-ECB9-55C5-E053-6B04A8C0D090}  ,264957.9375
{80E1AA98-3898-7BF8-E053-6C04A8C00BF2}  ,171767.234375
{80E1AA98-32D4-7BF8-E053-6C04A8C00BF2}  ,228632.296875
{8355F009-0401-55C5-E053-6B04A8C0D090}  ,511229.84375
{8355F008-D947-55C5-E053-6B04A8C0D090}  ,2181855.5
{8355F009-A430-55C5-E053-6B04A8C0D090}  ,339217.125
{8355F009-5DCB-55C5-E053-6B04A8C0D090}  ,635545.4375
{8355F009-50F2-55C5-E053-6B04A8C0D090}  ,200550.3125
{8355F009-648D-55C5-E053-6B04A8C0D090}  ,286710.0625
{8355F009-83BF-55C5-E053-6B04A8C0D090}  ,266606.625
{8355F009-081B-55C5-E053-6B04A8C0D090}  ,280065.3125
{80E1AA98-94B7-7BF8-E053-6C04A8C00BF2}  ,201387.265625
{80E1AA97-FE96-7BF8-E053-6C04A8C00BF2}  ,206827.28125
{8355F009-51B1-55C5-E053-6B04A8C0D090}  ,183602.21875
{8355F009-AC46-55C5-E053-6B04A8C0D090}  ,325427.0
{8355F009-6F48-55C5-E053-6B04A8C0D090}  ,339860.59375
{8355F009-1DDB-55C5-E053-6B04A8C0D090}  ,62613.44921875
{8355F009-1D4A-55C5-E053-6B04A8C0D090}  ,159345.390625
{8355F009-21C1-55C5-E053-6B04A8C0D090}  ,132311.34375
{8355F009-8E7D-55C5-E053-6B04A8C0D090}  ,145056.359375
{80E1AA97-F87A-7BF8-E053-6C04A8C00BF2}  ,426201.25
{8355F008-C9AE-55C5-E053-6B04A8C0D090}  ,225586.59375
{8355F009-14DE-55C5-E053-6B04A8C0D090}  ,405949.375
{8355F009-954E-55C5-E053-6B04A8C0D090}  ,108912.5390625
{8355F009-A732-55C5-E053-6B04A8C0D090}  ,42375.296875
{8355F009-7771-55C5-E053-6B04A8C0D090}  ,168837.84375
{80E1AA98-E960-7BF8-E053-6C04A8C00BF2}  ,195236.3125
{80E1AA98-7A7A-7BF8-E053-6C04A8C00BF2}  ,171279.828125
{80E1AA98-8DD4-7BF8-E053-6C04A8C00BF2}  ,998936.75
{80E1AA98-B24D-7BF8-E053-6C04A8C00BF2}  ,822473.625
{8355F009-A790-55C5-E053-6B04A8C0D090}  ,112042.4765625
{8355F009-370B-55C5-E053-6B04A8C0D090}  ,215165.859375
{8355F009-36F4-55C5-E053-6B04A8C0D090}  ,433154.28125
{8355F009-1B03-55C5-E053-6B04A8C0D090}  ,112903.1015625
{8355F009-A7CF-55C5-E053-6B04A8C0D090}  ,471454.9375
{80E1AA98-0111-7BF8-E053-6C04A8C00BF2}  ,421849.90625
{80E1AA98-306B-7BF8-E053-6C04A8C00BF2}  ,312953.875
{80E1AA98-C00F-7BF8-E053-6C04A8C00BF2}  ,113353.6015625
{8355F009-6BB8-55C5-E053-6B04A8C0D090}  ,219687.109375
{8355F008-FBD5-55C5-E053-6B04A8C0D090}  ,186429.4375
{8355F009-2B87-55C5-E053-6B04A8C0D090}  ,219969.3125
{80E1AA98-9CA3-7BF8-E053-6C04A8C00BF2}  ,197332.625
{8355F009-8D20-55C5-E053-6B04A8C0D090}  ,308277.375
{8355F009-5DAE-55C5-E053-6B04A8C0D090}  ,416978.46875
{80E1AA98-8FD1-7BF8-E053-6C04A8C00BF2}  ,1855270.875
{80E1AA98-9C1D-7BF8-E053-6C04A8C00BF2}  ,177170.78125
{8355F009-0123-55C5-E053-6B04A8C0D090}  ,256906.46875
{8355F009-5058-55C5-E053-6B04A8C0D090}  ,194049.390625
{8355F008-E5EC-55C5-E053-6B04A8C0D090}  ,563091.875
{8355F009-8A97-55C5-E053-6B04A8C0D090}  ,149772.96875
{80E1AA97-F751-7BF8-E053-6C04A8C00BF2}  ,433333.0
{80E1AA98-5C7F-7BF8-E053-6C04A8C00BF2}  ,138616.125
{80E1AA98-4323-7BF8-E053-6C04A8C00BF2}  ,167706.109375
{80E1AA98-DC1D-7BF8-E053-6C04A8C00BF2}  ,263009.65625
{80E1AA98-88BA-7BF8-E053-6C04A8C00BF2}  ,240788.4375
{8355F008-CD8E-55C5-E053-6B04A8C0D090}  ,181193.4375
{8355F008-EAFE-55C5-E053-6B04A8C0D090}  ,300553.71875
{8355F008-C0D7-55C5-E053-6B04A8C0D090}  ,124925.265625
{8355F008-C11C-55C5-E053-6B04A8C0D090}  ,177207.65625
{8355F008-DD22-55C5-E053-6B04A8C0D090}  ,405516.78125
{8355F009-0D89-55C5-E053-6B04A8C0D090}  ,122973.921875
{8355F008-A348-55C5-E053-6B04A8C0D090}  ,345116.1875
{8355F009-AE86-55C5-E053-6B04A8C0D090}  ,166622.828125
{8355F009-8F0A-55C5-E053-6B04A8C0D090}  ,101809.8828125
{8355F008-DFBA-55C5-E053-6B04A8C0D090}  ,152161.953125
{80E1AA97-F2FE-7BF8-E053-6C04A8C00BF2}  ,216200.5
{8355F009-8807-55C5-E053-6B04A8C0D090}  ,195698.6875
{8355F009-1D8F-55C5-E053-6B04A8C0D090}  ,64011.453125
{8355F009-3463-55C5-E053-6B04A8C0D090}  ,243030.296875
{80E1AA98-907A-7BF8-E053-6C04A8C00BF2}  ,250731.125
{8355F009-05A4-55C5-E053-6B04A8C0D090}  ,1048696.75
{8355F009-2319-55C5-E053-6B04A8C0D090}  ,511057.09375
{8355F009-2419-55C5-E053-6B04A8C0D090}  ,223100.109375
{8355F008-C70D-55C5-E053-6B04A8C0D090}  ,155633.84375
{80E1AA97-CB66-7BF8-E053-6C04A8C00BF2}  ,476083.8125
{8355F009-6815-55C5-E053-6B04A8C0D090}  ,176698.84375
{8355F008-E8FF-55C5-E053-6B04A8C0D090}  ,150068.6875
{8355F009-1D56-55C5-E053-6B04A8C0D090}  ,60102.875
{8355F008-F452-55C5-E053-6B04A8C0D090}  ,171326.328125
{8355F008-FA8A-55C5-E053-6B04A8C0D090}  ,874870.1875
{80E1AA98-5ACB-7BF8-E053-6C04A8C00BF2}  ,171843.53125
{80E1AA97-B867-7BF8-E053-6C04A8C00BF2}  ,537710.6875
{80E1AA98-8744-7BF8-E053-6C04A8C00BF2}  ,244559.84375
{8355F009-8BCE-55C5-E053-6B04A8C0D090}  ,322199.125
{8355F008-C829-55C5-E053-6B04A8C0D090}  ,162851.765625
{8355F008-F588-55C5-E053-6B04A8C0D090}  ,235771.0625
{8355F009-8541-55C5-E053-6B04A8C0D090}  ,130055.5703125
{80E1AA97-B49D-7BF8-E053-6C04A8C00BF2}  ,263971.96875
{80E1AA97-F118-7BF8-E053-6C04A8C00BF2}  ,161135.640625
{8355F008-D897-55C5-E053-6B04A8C0D090}  ,257253.03125
{8355F009-156B-55C5-E053-6B04A8C0D090}  ,241181.859375
{8355F009-500C-55C5-E053-6B04A8C0D090}  ,146417.03125
{8355F008-F9FC-55C5-E053-6B04A8C0D090}  ,336139.0625
{8355F009-AB0A-55C5-E053-6B04A8C0D090}  ,245924.25
{80E1AA98-EA01-7BF8-E053-6C04A8C00BF2}  ,135080.609375
{80E1AA97-B98F-7BF8-E053-6C04A8C00BF2}  ,480506.75
{80E1AA98-CBBC-7BF8-E053-6C04A8C00BF2}  ,192321.671875
{80E1AA97-EDAC-7BF8-E053-6C04A8C00BF2}  ,245025.359375
{80E1AA98-A5BC-7BF8-E053-6C04A8C00BF2}  ,407478.0
{8355F009-A39D-55C5-E053-6B04A8C0D090}  ,220051.515625
